# 23,324 BBMP road segments. TWO WIDTH COLUMNS: width_existing_m and width_proposed_m. The proposed figure is larger on 100% of segments (median 18 m vs 9 m) and MUST NOT be used for FAR, height or setback. Geometry reduced to a centroid. This row is NOT a boundary — joining on the centroid gives you a point inside (or near) the shape, not the shape.
road_id,hierarchy_code,hierarchy_interpretation_unverified,surface_code,width_existing_m,width_proposed_m,length_m,geometry_type,centroid_lng,centroid_lat,vertex_count
47005,MA,Major road (unverified expansion),W,9.0,18.0,35.8,LineString,77.510865,13.063653,7
47027,MA,Major road (unverified expansion),W,12.0,24.0,137.5,LineString,77.508263,13.058955,2
47047,MA,Major road (unverified expansion),W,15.0,30.0,107.0,LineString,77.506962,13.058969,6
47048,MA,Major road (unverified expansion),W,15.0,30.0,27.5,LineString,77.507761,13.048604,4
47049,MA,Major road (unverified expansion),W,12.0,24.0,220.2,LineString,77.507285,13.060471,5
47068,MI,Minor road (unverified expansion),W,6.0,12.0,32.7,LineString,77.512071,13.050003,4
47069,MI,Minor road (unverified expansion),W,6.0,12.0,32.8,LineString,77.513441,13.049627,2
47070,MI,Minor road (unverified expansion),W,6.0,12.0,31.5,LineString,77.513734,13.049554,5
47075,MA,Major road (unverified expansion),W,12.0,24.0,50.4,LineString,77.513329,13.053155,3
47702,MA,Major road (unverified expansion),W,12.0,24.0,26.9,LineString,77.511648,13.053475,3
47703,MA,Major road (unverified expansion),W,12.0,24.0,150.4,LineString,77.519098,13.048034,3
47704,MA,Major road (unverified expansion),W,12.0,24.0,76.8,LineString,77.520024,13.047356,3
47705,MA,Major road (unverified expansion),W,12.0,24.0,204.5,LineString,77.521281,13.046469,3
47706,MA,Major road (unverified expansion),W,12.0,24.0,8.3,LineString,77.511488,13.053673,3
47707,MA,Major road (unverified expansion),W,12.0,24.0,31.0,LineString,77.512504,13.052835,3
47710,MA,Major road (unverified expansion),W,12.0,24.0,54.7,LineString,77.516993,13.049567,3
47822,MA,Major road (unverified expansion),W,9.0,18.0,41.5,LineString,77.498817,13.056966,4
47823,MA,Major road (unverified expansion),W,9.0,18.0,47.7,LineString,77.498732,13.056585,3
49124,MA,Major road (unverified expansion),W,9.0,18.0,102.8,LineString,77.492759,13.063698,9
49128,MA,Major road (unverified expansion),W,9.0,18.0,15.6,LineString,77.492736,13.064463,3
49129,MA,Major road (unverified expansion),W,9.0,18.0,23.7,LineString,77.492736,13.064642,3
49130,MA,Major road (unverified expansion),W,9.0,18.0,37.5,LineString,77.492734,13.065019,4
49490,PU,Code 'PU' — expansion not published,W,34.0,67.0,15.0,LineString,77.742398,13.040512,3
49383,MI,Minor road (unverified expansion),W,6.0,12.0,38.3,LineString,77.59609,12.928438,4
49384,MI,Minor road (unverified expansion),W,6.0,12.0,1.6,LineString,77.595377,12.928444,2
49385,MI,Minor road (unverified expansion),W,6.0,12.0,32.3,LineString,77.592491,12.928663,2
49386,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,29.3,LineString,77.607102,12.916588,2
47363,MI,Minor road (unverified expansion),W,6.0,12.0,29.4,LineString,77.509014,13.051357,4
47364,MI,Minor road (unverified expansion),W,6.0,12.0,30.1,LineString,77.508724,13.051408,4
47365,MI,Minor road (unverified expansion),W,6.0,12.0,9.5,LineString,77.50854,13.051442,3
48572,MA,Major road (unverified expansion),W,9.0,18.0,157.7,LineString,77.504256,13.063715,5
48585,MA,Major road (unverified expansion),W,9.0,18.0,25.8,LineString,77.503456,13.063595,3
48586,MA,Major road (unverified expansion),W,9.0,18.0,19.0,LineString,77.502823,13.063481,3
48587,MA,Major road (unverified expansion),W,9.0,18.0,34.2,LineString,77.502409,13.063403,3
48588,PU,Code 'PU' — expansion not published,W,34.0,67.0,82.5,LineString,77.497029,13.048838,3
48589,PU,Code 'PU' — expansion not published,W,34.0,67.0,188.0,LineString,77.494729,13.049662,3
48594,MA,Major road (unverified expansion),W,9.0,18.0,41.0,LineString,77.497792,13.053092,6
48609,MA,Major road (unverified expansion),W,9.0,18.0,19.9,LineString,77.499449,13.062764,3
48610,MI,Minor road (unverified expansion),W,6.0,12.0,44.6,LineString,77.508062,13.051535,5
48611,MA,Major road (unverified expansion),W,9.0,18.0,19.0,LineString,77.497266,13.062437,4
48947,MI,Minor road (unverified expansion),W,8.0,15.0,28.9,LineString,77.515002,13.049733,3
48961,MA,Major road (unverified expansion),W,12.0,24.0,31.4,LineString,77.515588,13.06068,4
48962,MA,Major road (unverified expansion),W,12.0,24.0,34.5,LineString,77.515764,13.062276,4
48963,MA,Major road (unverified expansion),W,12.0,24.0,187.2,LineString,77.515896,13.063582,14
48964,MA,Major road (unverified expansion),W,12.0,24.0,9.2,LineString,77.515893,13.066186,3
50979,MA,Major road (unverified expansion),W,12.0,24.0,1160.6,LineString,77.742481,13.005442,26
50988,MA,Major road (unverified expansion),W,12.0,24.0,193.4,LineString,77.73499,13.006159,15
50989,MA,Major road (unverified expansion),W,12.0,24.0,89.4,LineString,77.733596,13.005662,7
55403,MI,Minor road (unverified expansion),W,6.0,12.0,349.3,LineString,77.608019,12.964656,10
54729,MI,Minor road (unverified expansion),W,6.0,12.0,3.0,LineString,77.596087,12.950495,2
54730,MI,Minor road (unverified expansion),W,6.0,12.0,60.9,LineString,77.59846,12.948421,2
55182,MI,Minor road (unverified expansion),W,6.0,12.0,3.8,LineString,77.594629,12.951791,2
55188,MI,Minor road (unverified expansion),W,6.0,12.0,10.8,LineString,77.595574,12.945963,2
55190,PU,Code 'PU' — expansion not published,W,22.0,45.0,2.0,LineString,77.606792,12.964759,2
55193,MI,Minor road (unverified expansion),W,6.0,12.0,8.5,LineString,77.610549,12.964224,2
55285,MI,Minor road (unverified expansion),W,6.0,12.0,15.9,LineString,77.601832,12.959984,2
49387,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,67.3,LineString,77.606293,12.916611,2
49388,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,8.3,LineString,77.605954,12.91662,3
49389,MA,Major road (unverified expansion),W,9.0,18.0,38.0,LineString,77.598119,12.916747,3
49391,MA,Major road (unverified expansion),W,9.0,18.0,110.5,LineString,77.579956,12.951529,5
49392,MA,Major road (unverified expansion),W,9.0,18.0,40.2,LineString,77.579936,12.950808,3
49393,MA,Major road (unverified expansion),W,9.0,18.0,115.8,LineString,77.579968,12.949948,3
49394,MI,Minor road (unverified expansion),W,6.0,12.0,49.6,LineString,77.596737,12.920507,2
49395,MI,Minor road (unverified expansion),W,6.0,12.0,32.3,LineString,77.596407,12.920511,3
49396,MI,Minor road (unverified expansion),W,6.0,12.0,31.5,LineString,77.595731,12.920516,2
49397,MI,Minor road (unverified expansion),W,6.0,12.0,8.3,LineString,77.592675,12.934451,2
49398,MA,Major road (unverified expansion),W,9.0,18.0,63.4,LineString,77.579986,12.954921,4
49399,MI,Minor road (unverified expansion),W,6.0,12.0,46.1,LineString,77.592702,12.935124,2
47711,MA,Major road (unverified expansion),W,9.0,18.0,57.8,LineString,77.498271,13.059921,10
48062,MA,Major road (unverified expansion),W,9.0,18.0,232.5,LineString,77.497884,13.061211,16
47983,MA,Major road (unverified expansion),W,9.0,18.0,36.7,LineString,77.498879,13.062511,6
47985,MA,Major road (unverified expansion),W,9.0,18.0,34.3,LineString,77.497886,13.060271,4
47987,MA,Major road (unverified expansion),W,9.0,18.0,24.9,LineString,77.495155,13.062515,4
47989,MA,Major road (unverified expansion),W,9.0,18.0,35.9,LineString,77.49566,13.062492,4
47990,MA,Major road (unverified expansion),W,9.0,18.0,32.8,LineString,77.497829,13.0624,3
47991,MA,Major road (unverified expansion),W,9.0,18.0,36.0,LineString,77.498179,13.062396,4
47992,MA,Major road (unverified expansion),W,9.0,18.0,44.5,LineString,77.49852,13.062422,6
47993,MA,Major road (unverified expansion),W,9.0,18.0,36.1,LineString,77.499164,13.062636,3
48002,PU,Code 'PU' — expansion not published,W,34.0,67.0,120.6,LineString,77.500599,13.047555,3
48344,MA,Major road (unverified expansion),W,15.0,30.0,28.9,LineString,77.507906,13.047947,8
48345,MA,Major road (unverified expansion),W,15.0,30.0,45.5,LineString,77.507841,13.048229,5
48346,MA,Major road (unverified expansion),W,15.0,30.0,88.9,LineString,77.507694,13.050107,9
48347,MA,Major road (unverified expansion),W,15.0,30.0,84.5,LineString,77.507763,13.050785,8
48348,MA,Major road (unverified expansion),W,15.0,30.0,34.1,LineString,77.507821,13.051423,5
48349,MA,Major road (unverified expansion),W,15.0,30.0,33.5,LineString,77.507844,13.051768,3
48350,MA,Major road (unverified expansion),W,15.0,30.0,119.6,LineString,77.507845,13.05234,8
48351,MA,Major road (unverified expansion),W,15.0,30.0,108.5,LineString,77.507711,13.053641,5
48352,MA,Major road (unverified expansion),W,15.0,30.0,36.6,LineString,77.507639,13.054113,3
48353,MA,Major road (unverified expansion),W,15.0,30.0,91.8,LineString,77.507567,13.054738,8
48354,MA,Major road (unverified expansion),W,15.0,30.0,110.5,LineString,77.507487,13.055559,6
48355,MA,Major road (unverified expansion),W,15.0,30.0,35.9,LineString,77.507339,13.05648,4
48356,MA,Major road (unverified expansion),W,15.0,30.0,18.6,LineString,77.507266,13.056711,3
48357,MA,Major road (unverified expansion),W,15.0,30.0,104.2,LineString,77.507155,13.05722,7
48358,MA,Major road (unverified expansion),W,15.0,30.0,82.2,LineString,77.507039,13.058032,6
48359,MA,Major road (unverified expansion),W,15.0,30.0,145.1,LineString,77.506818,13.060717,13
48360,MA,Major road (unverified expansion),W,15.0,30.0,91.7,LineString,77.506234,13.062021,6
48361,MA,Major road (unverified expansion),W,15.0,30.0,114.5,LineString,77.505531,13.063133,9
48170,PU,Code 'PU' — expansion not published,W,34.0,67.0,94.5,LineString,77.493602,13.050068,3
48171,PU,Code 'PU' — expansion not published,W,34.0,67.0,124.9,LineString,77.496092,13.049169,4
48834,MI,Minor road (unverified expansion),W,6.0,12.0,24.6,LineString,77.508373,13.051471,3
48837,MA,Major road (unverified expansion),W,12.0,24.0,28.8,LineString,77.508665,13.058317,2
48931,PU,Code 'PU' — expansion not published,W,34.0,67.0,8.1,LineString,77.516456,13.041745,3
49628,MA,Major road (unverified expansion),W,9.0,18.0,45.7,LineString,77.748098,13.050313,3
49631,MA,Major road (unverified expansion),W,9.0,18.0,17.1,LineString,77.748547,13.049526,3
49632,MA,Major road (unverified expansion),W,9.0,18.0,12.7,LineString,77.749538,13.047769,2
49886,PU,Code 'PU' — expansion not published,W,34.0,67.0,26.5,LineString,77.731258,13.032503,3
49921,MA,Major road (unverified expansion),W,9.0,18.0,3.9,LineString,77.724281,13.045032,2
50713,MA,Major road (unverified expansion),W,12.0,24.0,27.2,LineString,77.712221,13.004427,3
50716,MA,Major road (unverified expansion),W,12.0,24.0,43.3,LineString,77.712618,13.004476,8
50722,MA,Major road (unverified expansion),W,12.0,24.0,35.5,LineString,77.728755,13.016531,4
50723,MA,Major road (unverified expansion),W,12.0,24.0,57.3,LineString,77.729154,13.016402,4
50724,MA,Major road (unverified expansion),W,12.0,24.0,13.5,LineString,77.732072,13.014155,4
50725,MA,Major road (unverified expansion),W,12.0,24.0,35.7,LineString,77.732297,13.014073,6
50726,MA,Major road (unverified expansion),W,12.0,24.0,37.5,LineString,77.732522,13.013866,11
50727,MA,Major road (unverified expansion),W,12.0,24.0,44.8,LineString,77.732746,13.013656,7
50728,MA,Major road (unverified expansion),W,12.0,24.0,73.9,LineString,77.73567,13.012697,6
50731,MA,Major road (unverified expansion),W,12.0,24.0,163.1,LineString,77.717236,13.004481,14
48185,MA,Major road (unverified expansion),W,9.0,18.0,51.4,LineString,77.49976,13.062905,8
48186,MA,Major road (unverified expansion),W,9.0,18.0,200.4,LineString,77.500703,13.063134,14
48187,MA,Major road (unverified expansion),W,9.0,18.0,51.8,LineString,77.501986,13.063328,7
48219,MA,Major road (unverified expansion),W,15.0,30.0,59.2,LineString,77.507391,13.04561,10
48434,MA,Major road (unverified expansion),W,15.0,30.0,26.3,LineString,77.508026,13.047254,4
48438,PU,Code 'PU' — expansion not published,W,34.0,67.0,145.2,LineString,77.50207,13.047014,3
48439,PU,Code 'PU' — expansion not published,W,34.0,67.0,95.7,LineString,77.505049,13.045965,4
48440,PU,Code 'PU' — expansion not published,W,34.0,67.0,122.7,LineString,77.506786,13.045473,3
48717,MA,Major road (unverified expansion),W,9.0,18.0,36.1,LineString,77.498573,13.055836,3
48718,MA,Major road (unverified expansion),W,9.0,18.0,40.8,LineString,77.498648,13.056199,4
48758,MA,Major road (unverified expansion),W,12.0,24.0,62.2,LineString,77.510021,13.056035,3
48759,MA,Major road (unverified expansion),W,12.0,24.0,29.0,LineString,77.510837,13.054736,3
48867,PU,Code 'PU' — expansion not published,W,34.0,67.0,20.0,LineString,77.513473,13.042789,3
48875,MA,Major road (unverified expansion),W,12.0,24.0,31.3,LineString,77.5088,13.058089,3
48894,MI,Minor road (unverified expansion),W,6.0,12.0,33.4,LineString,77.513146,13.049703,2
48895,MI,Minor road (unverified expansion),W,6.0,12.0,30.8,LineString,77.512833,13.049786,3
48896,MI,Minor road (unverified expansion),W,6.0,12.0,31.3,LineString,77.512404,13.049916,4
48900,MA,Major road (unverified expansion),W,15.0,30.0,112.0,LineString,77.507658,13.049318,13
48909,MA,Major road (unverified expansion),W,9.0,18.0,23.4,LineString,77.510626,13.063575,4
49671,MI,Minor road (unverified expansion),W,6.0,12.0,7.2,LineString,77.745066,13.061601,2
49673,MA,Major road (unverified expansion),W,9.0,18.0,4.9,LineString,77.744556,13.056631,2
49674,MA,Major road (unverified expansion),W,9.0,18.0,26.8,LineString,77.742714,13.059859,2
49686,MA,Major road (unverified expansion),W,22.0,45.0,10.7,LineString,77.758593,13.032143,3
49687,MA,Major road (unverified expansion),W,22.0,45.0,6.1,LineString,77.758611,13.032224,2
50331,MA,Major road (unverified expansion),W,9.0,18.0,18.9,LineString,77.718491,12.996406,2
50333,MA,Major road (unverified expansion),W,12.0,24.0,5.2,LineString,77.730058,13.016039,2
50334,MA,Major road (unverified expansion),W,12.0,24.0,4.6,LineString,77.729631,13.016248,2
50339,MA,Major road (unverified expansion),W,9.0,18.0,29.3,LineString,77.714579,13.000927,2
49708,PU,Code 'PU' — expansion not published,W,34.0,67.0,2.3,LineString,77.732822,13.033604,2
49709,PU,Code 'PU' — expansion not published,W,34.0,67.0,9.3,LineString,77.736182,13.035989,2
49710,PU,Code 'PU' — expansion not published,W,34.0,67.0,2.6,LineString,77.736225,13.036023,2
49711,PU,Code 'PU' — expansion not published,W,34.0,67.0,15.3,LineString,77.740116,13.03885,2
49712,PU,Code 'PU' — expansion not published,W,34.0,67.0,18.9,LineString,77.744209,13.041826,2
49713,PU,Code 'PU' — expansion not published,W,34.0,67.0,32.1,LineString,77.749856,13.045894,2
49714,PU,Code 'PU' — expansion not published,W,34.0,67.0,54.6,LineString,77.750169,13.046138,2
49715,PU,Code 'PU' — expansion not published,W,34.0,67.0,7.5,LineString,77.750395,13.046307,2
49716,PU,Code 'PU' — expansion not published,W,34.0,67.0,13.0,LineString,77.750473,13.046359,2
50017,MA,Major road (unverified expansion),W,12.0,24.0,7.6,LineString,77.740761,13.009611,2
50024,MA,Major road (unverified expansion),W,15.0,30.0,1.2,LineString,77.717813,12.994537,2
49228,PU,Code 'PU' — expansion not published,W,34.0,67.0,87.9,LineString,77.436953,13.074837,3
49248,MA,Major road (unverified expansion),W,15.0,30.0,63.8,LineString,77.504601,13.075372,6
49249,MA,Major road (unverified expansion),W,15.0,30.0,11.3,LineString,77.503911,13.070768,3
49250,MA,Major road (unverified expansion),W,15.0,30.0,33.3,LineString,77.503886,13.070566,5
49251,MA,Major road (unverified expansion),W,15.0,30.0,138.4,LineString,77.503727,13.069528,4
49252,MA,Major road (unverified expansion),W,15.0,30.0,80.9,LineString,77.503576,13.068599,3
49257,MI,Minor road (unverified expansion),W,6.0,12.0,30.3,LineString,77.517189,13.076153,3
49258,MI,Minor road (unverified expansion),W,6.0,12.0,42.1,LineString,77.517249,13.076457,4
49261,MI,Minor road (unverified expansion),W,6.0,12.0,13.0,LineString,77.516958,13.075031,8
49268,MI,Minor road (unverified expansion),W,6.0,12.0,32.5,LineString,77.517118,13.07583,6
49286,PU,Code 'PU' — expansion not published,W,34.0,67.0,35.1,LineString,77.516288,13.041823,3
49288,MA,Major road (unverified expansion),W,15.0,30.0,156.5,LineString,77.507817,13.046647,9
49289,PU,Code 'PU' — expansion not published,W,34.0,67.0,184.1,LineString,77.499324,13.048013,4
49290,PU,Code 'PU' — expansion not published,W,34.0,67.0,48.0,LineString,77.510913,13.043734,3
49291,PU,Code 'PU' — expansion not published,W,34.0,67.0,59.3,LineString,77.511356,13.043519,3
49292,PU,Code 'PU' — expansion not published,W,34.0,67.0,32.2,LineString,77.516601,13.041631,3
49294,MI,Minor road (unverified expansion),W,6.0,12.0,218.2,LineString,77.512866,13.034871,7
49295,MI,Minor road (unverified expansion),W,6.0,12.0,95.5,LineString,77.512689,13.033511,4
49296,MI,Minor road (unverified expansion),W,6.0,12.0,185.0,LineString,77.512819,13.032163,5
49297,MI,Minor road (unverified expansion),W,6.0,12.0,4.9,LineString,77.512892,13.031456,3
49298,MI,Minor road (unverified expansion),W,6.0,12.0,139.8,LineString,77.512714,13.030744,5
49304,MA,Major road (unverified expansion),W,15.0,30.0,55.4,LineString,77.506912,13.059698,4
49321,MA,Major road (unverified expansion),W,9.0,18.0,31.0,LineString,77.504941,13.042895,6
49322,MA,Major road (unverified expansion),W,9.0,18.0,258.7,LineString,77.505363,13.044586,11
49347,MA,Major road (unverified expansion),W,15.0,30.0,133.5,LineString,77.512532,13.03602,6
49357,MA,Major road (unverified expansion),W,15.0,30.0,33.0,LineString,77.508429,13.036983,3
49368,MA,Major road (unverified expansion),W,15.0,30.0,55.9,LineString,77.508824,13.03699,4
49369,MA,Major road (unverified expansion),W,9.0,18.0,67.5,LineString,77.50494,13.042486,9
49370,MA,Major road (unverified expansion),W,15.0,30.0,167.3,LineString,77.510774,13.036384,10
49371,PU,Code 'PU' — expansion not published,W,15.0,30.0,32.3,LineString,77.613447,12.932268,2
49372,PU,Code 'PU' — expansion not published,W,15.0,30.0,24.0,LineString,77.607834,12.943116,2
49373,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,132.1,LineString,77.604761,12.916646,3
49374,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,147.9,LineString,77.609529,12.916538,4
49378,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,31.2,LineString,77.600544,12.916708,3
49379,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,34.4,LineString,77.600887,12.916704,2
49380,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,32.6,LineString,77.601527,12.916695,2
49381,OR,Outer Ring Road (unverified expansion),W,22.0,45.0,9.8,LineString,77.601722,12.916692,2
49400,MI,Minor road (unverified expansion),W,6.0,12.0,32.4,LineString,77.592573,12.931214,4
49401,MI,Minor road (unverified expansion),W,6.0,12.0,23.1,LineString,77.59251,12.929144,4
49402,MI,Minor road (unverified expansion),W,6.0,12.0,7.5,LineString,77.592513,12.929276,3
