# OpenStreetMap localities for bengaluru (T3, ODbL). name_local is the local-script name where OSM carries one.
name,name_local,place_type,lat,lng
Jogappa Layout,,neighbourhood,13.040068,77.610002
Gandhi Bazaar,காந்தி பசார்,neighbourhood,12.945787,77.570674
Maruthi Seva Nagar,ಮಾರುತಿ ಸೇವನಗರ,neighbourhood,13.00317,77.632612
Vivekananda Nagar,ವಿವೇಕಾನಂದ ನಗರ,neighbourhood,13.004425,77.628045
Doddigunta,,neighbourhood,12.992612,77.62259
Heerachand Layout,,neighbourhood,12.995931,77.626685
Income Tax Layout,,neighbourhood,12.997292,77.656327
Krishnaiahnapalya,,neighbourhood,12.997274,77.652762
Old Baiyappanahalli,ಹಳೆ ಬೈಯಪ್ಪನಹಳ್ಳಿ,neighbourhood,12.99435,77.640933
Jeevanahalli,ಜೀವನಹಳ್ಳಿ,neighbourhood,12.996409,77.628923
Kathalipalya,ಕತಾಳಿಪಾಳ್ಯ,neighbourhood,12.992263,77.638176
Jakkasandra Block,,neighbourhood,12.928825,77.630301
Sidhartha Colony,,neighbourhood,12.9231,77.620393
RV Layout,,neighbourhood,12.998644,77.583443
D'Souza Layout,,neighbourhood,12.96963,77.5968
Kuvempu Nagar 1st Stage,,neighbourhood,13.069414,77.540125
Doddabettahalli,ದೊಡ್ಡಬೆಟ್ಟಹಳ್ಳಿ,neighbourhood,13.094589,77.554448
Rainbow Layout,,neighbourhood,13.100755,77.53938
Muneshwara Layout,,neighbourhood,13.096841,77.540742
Kuvempu Nagar 2nd Stage,,neighbourhood,13.072915,77.540243
Kanshiram Nagar,,neighbourhood,13.089589,77.538972
Adithyanagara,ಆದಿತ್ಯನಗರ,neighbourhood,13.085733,77.551171
Prakash Nagar,ಪ್ರಕಾಶ್ ನಗರ,neighbourhood,12.994898,77.563541
Mount Joy,,neighbourhood,12.93974,77.561682
Lottegollahalli,ಲೊಟ್ಟೆಗೊಲ್ಲಹಳ್ಳಿ,neighbourhood,13.044135,77.56515
Venkatala,,neighbourhood,13.112207,77.602648
Yellukunte,ಯಲ್ಲುಕುಂಟೆ,neighbourhood,12.904496,77.641582
Siddhartha Nagar,ಸಿದ್ಧಾರ್ಥನಗರ,neighbourhood,12.957423,77.636602
Gowtham Colony,,neighbourhood,12.957475,77.639841
Royal Placid Layout,,neighbourhood,12.900768,77.657762
Sonnappanahalli,ಸೊಣ್ಣಪ್ಪನಹಳ್ಳಿ,hamlet,13.156613,77.617405
Gollarahatti,ಗೊಲ್ಲರಹಟ್ಟಿ,quarter,12.9893,77.474567
Bhoganahalli,ಭೋಗನಹಳ್ಳಿ,neighbourhood,12.926514,77.700913
Munniswamy Garden,,neighbourhood,12.949769,77.623145
Virannapalya,,neighbourhood,13.040677,77.613329
Koratagere,ಕೊರಟಗೆರೆ,hamlet,13.054097,77.333724
Kallenapalya,,hamlet,13.042326,77.324849
Bidanapalya,ಬೀದನಪಾಳ್ಯ,hamlet,13.020655,77.327869
Lingenahalli,ಲಿಂಗೇನಹಳ್ಳಿ,hamlet,13.050852,77.324009
Kadukorenahalli,ಕಾಡು ಕೋರೇನಹಳ್ಳಿ,hamlet,13.05423,77.315515
Gundammanapalya,ಗುಂಡಮ್ಮನ ಪಲ್ಯ,hamlet,13.030096,77.326769
Gejjagalpalya,ಗೆಜ್ಜಗಲ್ ಪಾಳ್ಯ,hamlet,13.030742,77.312952
Hunsegatapalya,ಹುಣಸೆಘಟ್ಟ ಪಾಳ್ಯ,hamlet,13.023852,77.336601
Tarehosapalya,ತಾಯಪ್ಪನ ದೊಡ್ಡಿ,hamlet,13.0261,77.329192
Gandhigrama,ಗಾಂಧಿಗ್ರಾಮ,hamlet,13.047315,77.339336
Judicial Officer's Layout,,neighbourhood,13.03426,77.574479
Ramakrishna Layout,,neighbourhood,13.027232,77.580649
Indira Gandhi Colony,,neighbourhood,12.946005,77.62476
BDA Jnanabharathi Residential Enclave,,neighbourhood,12.91979,77.489431
Vijayashree Layout,விஜயஷ்ரீ லேஅவுட்,neighbourhood,12.91395,77.491711
Krishnappa Layout,ಕೃಷ್ಣಪ್ಪ ಬಡಾವಣೆ,neighbourhood,12.923388,77.530142
Veerabhadra Nagara,ವೀರಭದ್ರ ನಗರ,neighbourhood,12.938294,77.534959
Ashokapuram,ಅಶೋಕಪುರಂ,neighbourhood,13.014805,77.547609
Shankar Nagar,ಶಂಕರನಗರ,neighbourhood,13.015913,77.54373
Swimming Pool Extension,,neighbourhood,12.999576,77.574699
Valluvarpuram,,neighbourhood,12.995105,77.568377
Shakambari Nagar,ಶಾಕಾಂಬರಿನಗರ,neighbourhood,12.913578,77.575943
M Nanjappa Layout,,neighbourhood,13.064338,77.639657
Kuvempu Nagar,ಕುವೆಂಪು ನಗರ,neighbourhood,12.914447,77.613753
JP Nagar 9th Phase,ஜேபி நகர்‌ கட்டம் 9,neighbourhood,12.868142,77.562822
BOOHBCS Layout,,neighbourhood,12.872075,77.553885
Narayana Nagara,ನಾರಾಯಣ ನಗರ,neighbourhood,12.881885,77.555398
PNB Layout,,neighbourhood,12.878951,77.563697
MKS Layout,,neighbourhood,12.876677,77.560317
Byrathi Bande,ಬೈರತಿ ಬಂಡೆ,quarter,13.070533,77.655208
Parangipalya,ಪರಂಗಿಪಾಳ್ಯ,neighbourhood,12.907479,77.651067
Mariappanapalya,ಮರಿಯಪ್ಪನ ಪಾಳ್ಯ,neighbourhood,12.997264,77.554486
Isaac Layout,,neighbourhood,13.115747,77.57722
Kenchenahalli,ಕೆಂಚೇನಹಳ್ಳಿ,neighbourhood,13.120012,77.584934
Surabhi Layout,,neighbourhood,13.093037,77.600244
Veerasagara,ವೀರಸಾಗರ,neighbourhood,13.105075,77.553939
GKVK Layout,,neighbourhood,13.082707,77.603463
Niranthara Layout,,neighbourhood,13.131328,77.63374
Silver Springs Layout,,neighbourhood,12.958232,77.709878
Arkavathy Layout 6th Block,,neighbourhood,13.060746,77.640507
Ramiah Reddy Layout,,neighbourhood,12.994274,77.7212
Hoody Garden,,neighbourhood,12.994363,77.72037
Basappa Garden,,neighbourhood,12.995935,77.576897
Adarsh Nagar,ಆದರ್ಶ ನಗರ,neighbourhood,13.030545,77.609433
Kaveri Nagar,ಕಾವೇರಿನಗರ,neighbourhood,13.032613,77.609617
Gruhalaxmi Layout,,neighbourhood,13.028846,77.498589
Rashad Nagar,,neighbourhood,13.028151,77.617759
Munirangappa Layout,,neighbourhood,13.018615,77.605713
Modi Garden,,neighbourhood,13.016524,77.602403
Periyar Nagar,,neighbourhood,13.00997,77.612107
Sagayapura,,neighbourhood,13.00541,77.613241
Yadiyurappa Nagara,,neighbourhood,13.151451,77.560829
Shankarapuram,ಶಂಕರಾಪುರಂ,neighbourhood,12.952854,77.570331
Avalakuppe,ಅವಲಕುಪ್ಪೆ,village,12.999969,77.32918
Goravanahalli,ಗೊರವನಹಳ್ಳಿ,village,12.981663,77.346282
Narasimhapalya,ನರಸಿಂಹಪಾಳ್ಯ,village,12.998275,77.364017
Srigandhakavalu,,quarter,12.978654,77.501745
Saraipalya,ಸಾರಾಯಿ ಪಾಳ್ಯ,neighbourhood,13.050429,77.627839
Rehamathnagara,,neighbourhood,13.017489,77.591903
Vinayaka Nagar,விநாயகா நகர்,neighbourhood,12.987218,77.523096
Sharada Colony,,neighbourhood,12.990056,77.535914
NGOs Colony,,neighbourhood,12.996032,77.525799
Kirloskar Colony,,neighbourhood,12.997179,77.529404
Vrishabha Nagar,,neighbourhood,12.990882,77.522331
Meenakshi Nagar,ಮೀನಾಕ್ಷಿನಗರ,neighbourhood,12.988186,77.532333
Syndicate Bank Colony,,neighbourhood,12.979877,77.528643
Prem Nagar,,neighbourhood,12.996409,77.522964
Shakthi Ganapathi Nagar,,neighbourhood,12.993783,77.536036
Annapoorneshwari Nagara,,neighbourhood,12.980718,77.506887
Devarabeesanahalli,ದೇವರಬೀಸನಹಳ್ಳಿ,quarter,12.926862,77.689514
KSRTC Layout,,neighbourhood,12.912839,77.593493
BHBCS Layout,,neighbourhood,12.91446,77.601365
Sarakki,ಸಾರಕ್ಕಿ,neighbourhood,12.908751,77.579864
Mathru Layout,ಮಾತೃ ಬಡಾವಣೆ,neighbourhood,13.097061,77.574844
BEL Layout,ಬಿಇಎಲ್ ಲೇಔಟ್,quarter,13.072968,77.554357
LIG 3rd Stage,,neighbourhood,13.096158,77.577668
Ashraya Layout,,neighbourhood,12.985824,77.705454
Shanubhoganahalli,ಶಾನುಭೋಗನಹಳ್ಳಿ,village,12.827101,77.561148
AKG Colony,,neighbourhood,12.981945,77.761987
VS Reddy Colony,,neighbourhood,12.991151,77.764063
Navrathna Agrahara,ನವರತ್ನ ಅಗ್ರಹಾರ,village,13.19988,77.634968
Narayanapura,,hamlet,13.162786,77.601462
Razak Palya,,neighbourhood,13.149445,77.658684
Kaikondrahalli,ಕೈಕೊಂಡ್ರಹಳ್ಳಿ,quarter,12.913835,77.677527
Kadiganahalli,,hamlet,13.168464,77.628426
N Thyagaraju Layout,,neighbourhood,13.000835,77.631592
Sector 5,ಸೆಕ್ಟರ್ ೫,quarter,12.91785,77.635235
Further Extension,,neighbourhood,12.966002,77.490692
6th Block,,neighbourhood,12.960147,77.475843
5th Block,,neighbourhood,12.959979,77.482195
4th Block,,neighbourhood,12.944421,77.475242
3rd Block,,neighbourhood,12.944588,77.482281
2nd Block,,neighbourhood,12.933128,77.471981
1st Block,,neighbourhood,12.931204,77.479191
Adisanahatty,,hamlet,12.777723,77.715719
Anand Nagar Colony,,neighbourhood,13.031339,77.590631
JP Nagar 4th Phase,ಜೆಪಿನಗರ ೪ನೇ ಹಂತ,quarter,12.904637,77.597643
HRBR Layout 1st Block,ಎಚ್‌ಆರ್‌ಬಿಆರ್ ಲೇಔಟ್,quarter,13.019809,77.645252
HBR Layout 3rd Block,ಎಚ್‌ಬಿಆರ್ ಲೇಔಟ್ ೩ನೇ ಬ್ಲಾಕ್,quarter,13.027942,77.62822
HBR Layout 4th Block,ಎಚ್‌ಬಿಆರ್ ಲೇಔಟ್ ೪ನೇ ಬ್ಲಾಕ್,quarter,13.034041,77.630996
Thayappana Doddi,ತಾಯಪ್ಪನ ದೊಡ್ಡಿ,village,12.711697,77.426695
D'Costa Square,,neighbourhood,13.004077,77.623655
Balaji Layout,ಬಾಲಾಜಿ ಲೇಔಟ್,neighbourhood,13.001463,77.623644
Lazar Layout,ಲಾಜರ್ ಬಡಾವಣೆ,neighbourhood,13.001599,77.619846
Chinnappa Garden,,neighbourhood,13.004903,77.598699
Munireddypalya,,quarter,13.007077,77.600405
SK Garden,,neighbourhood,13.004568,77.606993
Marappa Garden,,neighbourhood,13.006701,77.603538
Anjanappa Garden,,neighbourhood,13.008248,77.600105
Anchappa Garden,,neighbourhood,13.010056,77.59606
Upper Palace Orchard,,neighbourhood,13.007495,77.581029
Rajajinagar 4M Block,ರಾಜಜಿನಗರ ೪ನೇ ಬ್ಲಾಕ್,neighbourhood,12.982097,77.557871
Dinnur,ದಿನ್ನೂರು,neighbourhood,13.022956,77.603216
Jayanagar 3 East Block,,quarter,12.93157,77.588604
Jayanagar 1st Block,ಜಯನಗರ ೩ನೇ ಬ್ಲಾಕ್,quarter,12.941849,77.586898
Jayanagar 2nd Block,ಜಯನಗರ ೩ನೇ ಬ್ಲಾಕ್,quarter,12.939904,77.582638
Hosakerehalli Layout,,neighbourhood,12.934592,77.542341
Chikkabellanduru,ಚಿಕ್ಕ ಬೆಳ್ಳಂದೂರು,quarter,12.912904,77.716137
MCHS Colony,,neighbourhood,12.915573,77.626463
OMBR Layout,,neighbourhood,13.008211,77.652778
Gongadipura,,neighbourhood,12.976506,77.457582
Chikka Kodigehalli,,neighbourhood,12.972182,77.465014
Madeena Nagar,மதீனா நகர்,neighbourhood,12.906739,77.609986
Dwaraka Nagar,,neighbourhood,13.120848,77.618687
Bangarappa Nagar,ಬಂಗಾರಪ್ಪ ನಗರ,neighbourhood,12.925019,77.527642
RHB Colony,,neighbourhood,12.993861,77.69697
Fatima Layout,,neighbourhood,13.048762,77.626712
Ilyas Nagar,,neighbourhood,12.907039,77.569309
Pillaganahlli,,neighbourhood,12.847278,77.581898
JHBCS Layout,,neighbourhood,12.912211,77.564076
Kumaraswamy Layout 1st Stage,,neighbourhood,12.907837,77.563798
Kumaraswamy Layout 2nd Stage,,neighbourhood,12.9059,77.558075
Vikram Nagar,,neighbourhood,12.899497,77.561331
Chandra Nagar,சந்த்ரா‌ நகர்,neighbourhood,12.900865,77.563106
Bendre Nagar,,neighbourhood,12.910206,77.563922
Minaz Nagara,,neighbourhood,12.911943,77.561702
Guni Agrahara,,neighbourhood,13.098095,77.525062
Kalathammanahalli,,neighbourhood,13.104237,77.516594
Shamanna Reddy Layout,,neighbourhood,12.970543,77.693229
Yashoda Nagar,,neighbourhood,13.078279,77.592106
Kogilu,,quarter,13.103973,77.616772
MLA Layout,,neighbourhood,13.017912,77.590679
Army Welfhare Housing,,neighbourhood,13.15424,77.640027
Subramanya Nagar 2nd Stage,சுப்ரமண்யா நகர்‌ கட்டம்  2,neighbourhood,13.007176,77.555956
Prakruthi Nagar,,neighbourhood,13.097897,77.615737
Chikka Dasarahalli,,hamlet,12.890294,77.783997
Ittangur,,hamlet,12.88154,77.789243
Linganahalli,,hamlet,13.155661,77.523201
Mylappanahalli,,hamlet,13.137336,77.535249
Pramodha Layout,,neighbourhood,12.936197,77.527876
Sanasandiram,சானசந்திரம்,locality,12.726778,77.842617
Chikkabommasandra,ಚಿಕ್ಕಬೊಮ್ಮಸಂದ್ರ,neighbourhood,13.091669,77.580393
Doctors Layout,,neighbourhood,13.005337,77.658185
Sir M. Visvesvaraya Layout,,neighbourhood,12.881943,77.672807
Kadathanamale,,village,13.209699,77.545913
TC Palya,,suburb,13.022615,77.705733
Karthik Nagar,,quarter,12.969376,77.699675
Royal Residency Layout,,neighbourhood,12.881171,77.611982
Thimmanayakananalli,ತಿಮ್ಮನಾಯಕನಹಳ್ಳಿ,hamlet,12.703347,77.324331
Dasegaudanadoddi,ದಾಸೇಗೌಡನದೊಡ್ಡಿ,hamlet,12.711223,77.325382
Tumbenahalli,ತುಂಬೇನಹಳ್ಳಿ,village,12.715117,77.34611
Vadderaadoddi,,hamlet,12.747558,77.324867
Tunga Nagar,,neighbourhood,12.991804,77.485027
SHBCS Layout,,neighbourhood,12.928663,77.639603
JK Pura,,neighbourhood,12.951393,77.60071
Achaiah Chetty Layout,,neighbourhood,13.013475,77.583011
Rajajinagara 1st N Block,,neighbourhood,13.005177,77.552305
Kempapure,,hamlet,13.096152,77.499806
Srikantan Layout,,neighbourhood,12.988064,77.582005
Electronic City,ಇಲೆಕ್ಟ್ರಾನಿಕ್ ಸಿಟಿ,town,12.843645,77.668684
Gorkamantapalya,,neighbourhood,12.976329,77.664558
Nagavarapalaya,,neighbourhood,12.989888,77.664014
Kankanpalya,ಕಂಕನಪಾಳ್ಯ,neighbourhood,12.942119,77.583983
Chinnayanapalya,ಚಿನ್ನಯ್ಯನಪಾಳ್ಯ,neighbourhood,12.947916,77.600908
Pudupadacheri,,neighbourhood,12.959792,77.600444
D'Souza Nagar,,neighbourhood,12.93214,77.532639
Abbaiah Reddy Layout,,neighbourhood,12.979226,77.680936
Krishnappa Garden,,neighbourhood,12.977456,77.659325
Perandapalli,,village,12.712373,77.889381
Geleyara Balaga Layout,,neighbourhood,13.071282,77.50615
Soundarya Layout,,neighbourhood,13.066906,77.496797
Muniswamappa Layout,,neighbourhood,13.044113,77.490369
Defence Layout,,neighbourhood,13.061302,77.584727
LRDE Layout,,neighbourhood,12.969143,77.700039
Alfa Gardens,,neighbourhood,13.006526,77.720533
Mavallipura,,village,13.127739,77.529246
MSR Layout,,neighbourhood,12.951901,77.701236
Nelagedaranahalli,,neighbourhood,13.030857,77.504711
Hanuman Nagar,,neighbourhood,12.970095,77.656115
Kalasthipuram,,village,12.785374,77.857479
Junnasandra,ಜುನ್ನಾಸಂದ್ರ,neighbourhood,12.90642,77.683516
Halanayakanahalli,,neighbourhood,12.900731,77.687607
Thimanahalli,,neighbourhood,12.976875,77.536963
Arkavathy Layout 17th Block,,neighbourhood,13.056081,77.641129
Arkavathy Layout 5th Block,,neighbourhood,13.063405,77.640563
NeoTown,,neighbourhood,12.822137,77.660551
Ferrar Nagar,,neighbourhood,13.116436,77.564294
GarvebhaviPalya,,neighbourhood,12.895066,77.634582
Papaiah Layout,,neighbourhood,13.02716,77.654806
Yarappana Bande,,neighbourhood,13.094545,77.683468
Hennur,ಹೆಣ್ಣೂರು,suburb,13.037077,77.641357
Ganigarapalya,,neighbourhood,12.873199,77.531708
Jai Bheema Nagar,,neighbourhood,12.919429,77.616976
Vasanthapura,,neighbourhood,12.898255,77.549832
Geetha Colony,,neighbourhood,12.929726,77.585493
Telecom Layout 10th Block,,neighbourhood,13.041179,77.629722
Bhovi Palya,,hamlet,13.209378,77.607325
Chambenahalli,,hamlet,12.88051,77.762792
Chikka Kammanahalli,ಚಿಕ್ಕ ಕಾಮನಗಳ್ಳಿ,neighbourhood,12.848715,77.599898
IDBI Layout,,neighbourhood,12.861657,77.586114
Kalena Agrahara,,neighbourhood,12.865807,77.591192
Dodda Kammanahalli,ದೊಡ್ಡ ಕಾಮನಗಳ್ಳಿ,neighbourhood,12.858326,77.599255
Bandaiahana Palya,,hamlet,13.17632,77.453152
BHCS Layout,,neighbourhood,12.901348,77.528383
KFSC Layout,,neighbourhood,13.012335,77.633147
CQAL Layout,,neighbourhood,13.107164,77.568291
B Channasandra,,neighbourhood,13.009915,77.660272
Chikka Banasawadi,,neighbourhood,13.007114,77.647025
Subbayanapalya,,neighbourhood,13.008104,77.641848
Saitpalya,,neighbourhood,13.011598,77.629416
Kariyannanapalya,,neighbourhood,13.014133,77.628611
Janatha Colony,,neighbourhood,12.869481,77.69608
Subbarayappana Palya,,neighbourhood,12.879166,77.420075
Kasturi Nagar 2nd Stage,,neighbourhood,13.001441,77.661859
Jai Jawan Nagar,,neighbourhood,13.007175,77.642654
RMS Colony,,neighbourhood,13.039565,77.576731
Gurudarshan Layout,,neighbourhood,13.071965,77.561077
Chamundeshwari Layout,ಚಾಮುಂಡೇಶ್ವರಿ ಲೇಔಟ್,neighbourhood,13.066771,77.555572
Vaishnavi Layout,,neighbourhood,13.076842,77.552997
AMS Layout,,neighbourhood,13.087732,77.558576
Paakegowdanapalya,,neighbourhood,13.114503,77.510548
Chikka Byalakere,,hamlet,13.119668,77.521409
Narasipura Layout,,neighbourhood,13.08224,77.560487
HMT Colony,,neighbourhood,13.083797,77.557541
Nagasandra,,suburb,13.040968,77.500429
Banashankari,,suburb,12.92782,77.556621
Nadaprabhu Kempegowda Layout,,suburb,12.936255,77.449719
Byraveshwara Nagara,,neighbourhood,13.03738,77.491124
Venugopala Nagara,,neighbourhood,13.039732,77.493986
Chinnanna Layout,,neighbourhood,13.025611,77.61106
Krishnappa Block,,neighbourhood,13.020125,77.590005
Dollar Scheme Colony,,neighbourhood,12.918154,77.619536
Sri Sai Layout,,neighbourhood,13.039596,77.64454
Chamundi Nagara,,neighbourhood,13.034122,77.599305
7th Block,,quarter,12.920386,77.444698
Rahat Bagh,,neighbourhood,12.991486,77.661368
Nehru Nagar,,neighbourhood,12.986963,77.575558
Jogi Colony,,neighbourhood,12.930918,77.612813
Sector 9,ಸೆಕ್ಟರ್ ೯,quarter,13.101549,77.512686
Sector 8,ಸೆಕ್ಟರ್ ೮,quarter,13.093252,77.508459
Viniyaka Layout,,neighbourhood,13.133775,77.470988
Channama Layout,,neighbourhood,12.979141,77.712676
Sarovara Layout,,neighbourhood,13.053147,77.581557
Bestcounty2,,neighbourhood,13.092905,77.54428
MCHS Layout,,neighbourhood,13.07344,77.605303
Ramaswami Layout,,neighbourhood,12.937397,77.749968
Maruthi Layout,ಮಾರುತಿ ಬಡಾವಣೆ,neighbourhood,12.920402,77.606743
KPC Layout,,neighbourhood,12.904186,77.677852
Dodda Cheemanahalli,,village,13.246201,77.621166
Balaji Layout Phase 2,ಬಾಲಾಜಿ ಲೇಔಟ್,neighbourhood,13.125655,77.63911
Dasanayakanahalli,,hamlet,13.117912,77.688736
Brundavana Layout,,neighbourhood,13.001226,77.439167
Anjanapura 10th Block,,neighbourhood,12.855998,77.570354
Anjanapura 9th Block,,neighbourhood,12.856668,77.567006
Anjanapura 8th Block,,neighbourhood,12.858843,77.554926
Anjanapura 7th Block,,neighbourhood,12.862316,77.554496
Anjanapura 6th Block,,neighbourhood,12.853676,77.551836
Anjanapura 3rd Block,,neighbourhood,12.864439,77.555741
Anjanapura 5th Block,,neighbourhood,12.857651,77.558445
Anjanapura 4th Block,,neighbourhood,12.858686,77.559721
Anjanapura 2nd Block,,neighbourhood,12.86287,77.549819
Anjanapura 1st Block,,neighbourhood,12.858854,77.547759
Syed Block,,neighbourhood,12.965971,77.674411
Gandhi Circle,,neighbourhood,12.940092,77.746872
Sulikere Palya,,neighbourhood,12.945158,77.448582
Halebyrohalli,ಹಳೇ ಬೈರೋಹಳ್ಳಿ,neighbourhood,12.923842,77.449338
Palanahalli,,neighbourhood,13.116335,77.614664
Talacauvery Layout,ತಲಕಾವೇರಿ ಬಡಾವಣೆ,neighbourhood,12.967244,77.680346
Tirumala Nagar,,neighbourhood,13.098581,77.563789
Srinivas Nagar,,neighbourhood,12.936357,77.554129
Panathur Dinne,,neighbourhood,12.930828,77.712387
GJM Sai Garden Layout,,neighbourhood,12.952419,77.71783
Maruthi House Building Co-operative Society Layout,,neighbourhood,12.997741,77.541837
Bhimajyothi LIC HBCS Layout,,neighbourhood,12.998071,77.541464
Waseem Layout,,neighbourhood,13.105645,77.626734
Fakir Colony,,neighbourhood,13.106167,77.628568
Koduru,,village,12.942748,77.89331
Ambedkar Colony,,neighbourhood,12.970893,77.695192
Wasa Layout,,neighbourhood,12.970602,77.698148
Lingadhira Mallasandra,ಲಿಂಗಧೀರ ಮಲ್ಲಸಂದ್ರ,hamlet,12.978914,77.870525
Vadigehalli,ವಡಿಗೇಹಳ್ಳಿ,locality,13.038066,77.845245
Chettupalya,,neighbourhood,12.896025,77.485296
Brooke Bond,,neighbourhood,12.963562,77.749315
Hollywood Town,,neighbourhood,13.208236,77.635794
Pai Layout,,neighbourhood,12.993111,77.666677
Gangappa Layout,,neighbourhood,12.992859,77.669829
Vasanthappa Block,,neighbourhood,13.02587,77.588633
Green Leaf Layout,,neighbourhood,12.935294,77.62947
Chandra Reddy Layout,,neighbourhood,12.935229,77.6301
Badrappa Layout,ಭದ್ರಪ್ಪ ಬಡಾವಣೆ,quarter,13.05144,77.576034
9th Block,,quarter,12.955504,77.441511
8th Block,,quarter,12.943375,77.441425
N. G. R. Layout,,neighbourhood,12.911963,77.622362
Thubarahalli Palya,,neighbourhood,12.960104,77.722772
Nanjappa Layout,ನೆಂಜಪ್ಪ ಲೆಔಟ್,neighbourhood,13.068259,77.556682
MEG Layout,,neighbourhood,12.992277,77.677326
Kanakashree Layout,,neighbourhood,13.051788,77.654261
Evergreen Layout,,neighbourhood,13.058153,77.650434
Kothnur Lake View Layout,,neighbourhood,12.871803,77.578559
Wellington Paradise Layout,,neighbourhood,12.878508,77.640823
Megacity Layout,,neighbourhood,13.030327,77.69355
Dodsworth Enclave,ಡೊಡ್ಸ್‌ವರ್ಥ್ ಎನ್‌ಕ್ಲೇವ್,neighbourhood,12.970813,77.744014
Tropical Paradise Layout,ಟ್ರೊಪಿಕಲ್ ಪ್ಯಾರಡೈಸ್ ಲೇಔಟ್,neighbourhood,12.893021,77.659357
Krishna Gardens Incity Layout,ಕೃಷ್ಣ ಗಾರ್ಡನ್ಸ್ ಇನ್ಸಿಟಿ ಲೇಔಟ್,neighbourhood,12.854698,77.601588
Oceanus Freesia Enclave,,neighbourhood,12.920652,77.674281
Sampangi Rama Nagara,ಸಂಪಂಗಿ ರಾಮ ನಗರ,neighbourhood,12.96519,77.592142
R D Layout,ರಂಗದಾಸಪ್ಪ ಬಡವಾಣೆ,neighbourhood,12.941089,77.603202
"D Silva Layout , Happy Valley",,neighbourhood,12.979165,77.750102
Friend's Layout,,neighbourhood,12.971927,77.705424
Sunny Brooks,,neighbourhood,12.913062,77.688684
Rainbow Residency,ರೈನ್‌ಬೋ ರೆಸಿಡೆನ್ಸಿ,neighbourhood,12.906842,77.68188
Himagiri,ಹಿಮಗಿರಿ,neighbourhood,12.861138,77.593165
Bloomfield Garden,ಬಲೂಮ್‌ಫೀಲ್ಡ ಗಾರ್ಡನ್,neighbourhood,13.06539,77.553312
Kundalahalli Colony,ಕುಂದಲಹಳ್ಳಿ ಕಾಲೋನಿ,neighbourhood,12.970412,77.711745
Ashraya Layout 2nd Stage,,neighbourhood,12.98298,77.705647
Ashwini Layout,ಅಶ್ವಿನಿ ಬಡಾವಣೆ,neighbourhood,12.939669,77.62896
AECS Layout E Block,,neighbourhood,12.96185,77.714946
NPKL Block 1 Sector M,,neighbourhood,12.965084,77.466498
NPKL Block 1 Sector J,,neighbourhood,12.967692,77.465167
Kumbalagodu 2nd Phase,,suburb,12.887362,77.444237
NPKL Block 1 Sector I,,neighbourhood,12.970752,77.463207
Sri Balaji Layout,,neighbourhood,12.92012,77.668818
Singapore Gardens,ಸಿಂಗಾಪುರ ಗಾರ್ಡನ್ಸ್,neighbourhood,12.885548,77.549127
Prestige Shantiniketan,ப்ரிஸ்டீஜ் சாந்திநிகேத்தன்,neighbourhood,12.992357,77.728683
Anakappa Layout,,neighbourhood,12.98837,77.684206
Dr. A P J Abdul Kalam Enclave,,neighbourhood,12.96755,77.702766
Sobha Ayana,,neighbourhood,12.931909,77.724236
Prakruthi Urban Ville,,neighbourhood,12.933892,77.709026
Kristal Tiara,,neighbourhood,12.922007,77.672972
Brigade Gateway,,neighbourhood,13.012392,77.556787
Vaishnavi Orchid,,neighbourhood,12.907286,77.679214
Alembic City,,neighbourhood,12.990342,77.757788
Lilly Developers Layout,,neighbourhood,12.954131,77.718515
