# 4,151 survey parcels from digitised Bengaluru Urban revenue sheets. COVERAGE IS PARTIAL (3 taluks, 7 hoblis). A survey number here is INDICATIVE and settles nothing about boundary or title. Geometry reduced to a centroid. This row is NOT a boundary — joining on the centroid gives you a point inside (or near) the shape, not the shape.
taluk,hobli,village,survey_number,pcode,district,source_sheet,geometry_type,centroid_lng,centroid_lat,vertex_count
Bangalore South,Kengeri,Mylasandra,19,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.501442,12.913948,14
Bangalore South,Kengeri,Mylasandra,43,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.491521,12.91419,16
Bangalore South,Kengeri,Mylasandra,57,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.498396,12.914465,9
Bangalore South,Kengeri,Mylasandra,45,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.492061,12.914671,6
Bangalore South,Kengeri,Mylasandra,46,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.492813,12.914248,11
Bangalore South,Kengeri,Mylasandra,54,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.498119,12.913518,16
Bangalore South,Kengeri,Mylasandra,44,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.491983,12.914275,6
Bangalore South,Kengeri,Mylasandra,42,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.490926,12.913392,10
Bangalore South,Kengeri,Mylasandra,55,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.499655,12.912518,7
Bangalore South,Kengeri,Mylasandra,39,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.492102,12.911594,31
Bangalore South,Kengeri,Mylasandra,34,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.494033,12.912689,9
Bangalore South,Kengeri,Mylasandra,41,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.490442,12.911643,29
Bangalore South,Kengeri,Mylasandra,22,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.502888,12.910133,24
Bangalore South,Kengeri,Mylasandra,53,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.496991,12.911892,27
Bangalore South,Kengeri,Mylasandra,TANK,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.496379,12.9122,15
Bangalore South,Kengeri,Mylasandra,35,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.493383,12.911909,9
Bangalore South,Kengeri,Mylasandra,33,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.494748,12.911878,5
Bangalore South,Kengeri,Mylasandra,32,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.495821,12.911943,5
Bangalore South,Kengeri,Mylasandra,31,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.495257,12.911114,6
Bangalore South,Kengeri,Mylasandra,23,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.507056,12.90951,45
Bangalore South,Kengeri,Mylasandra,30,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.497375,12.908958,9
Bangalore South,Kengeri,Mylasandra,36,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.494184,12.909932,8
Bangalore South,Kengeri,Mylasandra,40,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.490427,12.910534,8
Bangalore South,Kengeri,Mylasandra,38,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.490106,12.909685,29
Bangalore South,Kengeri,Mylasandra,37_TANK,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.492744,12.909037,10
Bangalore South,Kengeri,Mylasandra,67,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.506537,12.908352,133
Bangalore South,Kengeri,Mylasandra,STREAM,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.507153,12.909364,80
Bangalore South,Kengeri,Mylasandra,23,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.507207,12.909281,40
Bangalore South,Kengeri,Mylasandra,28,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.494915,12.908039,11
Bangalore South,Kengeri,Mylasandra,STREAM,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.506595,12.908316,258
Bangalore South,Kengeri,Mylasandra,67,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.506661,12.908284,133
Bangalore South,Kengeri,Mylasandra,29,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.497019,12.907825,7
Bangalore South,Kengeri,Mylasandra,24,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.508085,12.906216,10
Bangalore South,Kengeri,Mylasandra,27_TANK,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.496881,12.906271,20
Bangalore South,Kengeri,Mylasandra,65,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.4971,12.907077,10
Bangalore South,Kengeri,Mylasandra,66,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.50559,12.906691,142
Bangalore South,Kengeri,Mylasandra,STREAM,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.505631,12.906677,279
Bangalore South,Kengeri,Mylasandra,66,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.505705,12.906669,143
Bangalore South,Kengeri,Mylasandra,69,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.498333,12.906027,15
Bangalore South,Kengeri,Mylasandra,68,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.499551,12.905379,15
Bangalore South,Kengeri,Mylasandra,26,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.501701,12.903166,46
Bangalore South,Kengeri,Mylasandra,59,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.50327,12.905744,12
Bangalore South,Kengeri,Mylasandra,25,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.505069,12.902573,30
Bangalore South,Kengeri,Mylasandra,60,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.50348,12.904798,13
Bangalore South,Kengeri,Mylasandra,61,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.503251,12.904128,12
Bangalore South,Kengeri,Mylasandra,62,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.50314,12.903083,10
Bangalore South,Kengeri,Mylasandra,63,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.50218,12.902351,13
Bangalore South,Kengeri,Mylasandra,64,200201002036,Bengaluru Urban,Bangalore_South_Kengeri4_Mailasandra_Revenue_Map,Polygon,77.502037,12.901407,12
Bangalore South,Uttarahalli,K.G.Chunchagatta,28,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.573765,12.893514,32
Bangalore South,Uttarahalli,K.G.Chunchagatta,27,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575095,12.894053,15
Bangalore South,Uttarahalli,K.G.Chunchagatta,26,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575473,12.893565,11
Bangalore South,Uttarahalli,K.G.Chunchagatta,STREAM,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574697,12.892923,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,25,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575868,12.892377,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,23,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574486,12.892748,6
Bangalore South,Uttarahalli,K.G.Chunchagatta,24,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575142,12.892721,6
Bangalore South,Uttarahalli,K.G.Chunchagatta,38,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572302,12.89154,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,29,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.573214,12.891742,13
Bangalore South,Uttarahalli,K.G.Chunchagatta,ROAD,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57151,12.889922,26
Bangalore South,Uttarahalli,K.G.Chunchagatta,STREAM,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57424,12.891812,8
Bangalore South,Uttarahalli,K.G.Chunchagatta,22,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574781,12.891789,8
Bangalore South,Uttarahalli,K.G.Chunchagatta,STREAM,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575197,12.891845,7
Bangalore South,Uttarahalli,K.G.Chunchagatta,22,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575622,12.891821,5
Bangalore South,Uttarahalli,K.G.Chunchagatta,37,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572654,12.891342,13
Bangalore South,Uttarahalli,K.G.Chunchagatta,30,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57428,12.891467,7
Bangalore South,Uttarahalli,K.G.Chunchagatta,31,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575251,12.891322,7
Bangalore South,Uttarahalli,K.G.Chunchagatta,21,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575995,12.891323,11
Bangalore South,Uttarahalli,K.G.Chunchagatta,36,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.573314,12.891186,14
Bangalore South,Uttarahalli,K.G.Chunchagatta,70_TANK,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575397,12.888215,44
Bangalore South,Uttarahalli,K.G.Chunchagatta,32,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574358,12.891068,8
Bangalore South,Uttarahalli,K.G.Chunchagatta,35,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57389,12.890392,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,34,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574304,12.890568,7
Bangalore South,Uttarahalli,K.G.Chunchagatta,20,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576177,12.889842,15
Bangalore South,Uttarahalli,K.G.Chunchagatta,44,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.570733,12.890531,15
Bangalore South,Uttarahalli,K.G.Chunchagatta,33,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574796,12.890441,7
Bangalore South,Uttarahalli,K.G.Chunchagatta,43,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57147,12.890673,7
Bangalore South,Uttarahalli,K.G.Chunchagatta,64,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572754,12.890151,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,39,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572003,12.890318,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,65,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.573283,12.889931,8
Bangalore South,Uttarahalli,K.G.Chunchagatta,42,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.571239,12.890155,7
Bangalore South,Uttarahalli,K.G.Chunchagatta,45,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.569811,12.889773,15
Bangalore South,Uttarahalli,K.G.Chunchagatta,46,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57048,12.889386,16
Bangalore South,Uttarahalli,K.G.Chunchagatta,66,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574142,12.889731,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,68,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574113,12.888934,18
Bangalore South,Uttarahalli,K.G.Chunchagatta,41,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57106,12.889695,6
Bangalore South,Uttarahalli,K.G.Chunchagatta,40,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.571986,12.889448,16
Bangalore South,Uttarahalli,K.G.Chunchagatta,63,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.573064,12.889403,11
Bangalore South,Uttarahalli,K.G.Chunchagatta,61,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.571903,12.88913,14
Bangalore South,Uttarahalli,K.G.Chunchagatta,62,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572978,12.888924,8
Bangalore South,Uttarahalli,K.G.Chunchagatta,67,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.573554,12.888831,9
Bangalore South,Uttarahalli,K.G.Chunchagatta,60,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572561,12.888155,15
Bangalore South,Uttarahalli,K.G.Chunchagatta,19,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576591,12.888459,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,47,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.570338,12.888053,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,69,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574074,12.88812,5
Bangalore South,Uttarahalli,K.G.Chunchagatta,18,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576577,12.88813,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,59,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57354,12.887824,9
Bangalore South,Uttarahalli,K.G.Chunchagatta,58,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.571986,12.887577,11
Bangalore South,Uttarahalli,K.G.Chunchagatta,17,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576806,12.887871,7
Bangalore South,Uttarahalli,K.G.Chunchagatta,16,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576888,12.887705,8
Bangalore South,Uttarahalli,K.G.Chunchagatta,15,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576622,12.887482,8
Bangalore South,Uttarahalli,K.G.Chunchagatta,12,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.577295,12.887331,10
Bangalore South,Uttarahalli,K.G.Chunchagatta,73,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57365,12.886595,24
Bangalore South,Uttarahalli,K.G.Chunchagatta,14,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576644,12.887284,6
Bangalore South,Uttarahalli,K.G.Chunchagatta,48,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.570785,12.884391,37
Bangalore South,Uttarahalli,K.G.Chunchagatta,57,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572169,12.886931,11
Bangalore South,Uttarahalli,K.G.Chunchagatta,13,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57681,12.887056,6
Bangalore South,Uttarahalli,K.G.Chunchagatta,56,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.571806,12.88635,15
Bangalore South,Uttarahalli,K.G.Chunchagatta,72,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574155,12.887015,5
Bangalore South,Uttarahalli,K.G.Chunchagatta,11,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.577253,12.886628,9
Bangalore South,Uttarahalli,K.G.Chunchagatta,71,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574514,12.886757,5
Bangalore South,Uttarahalli,K.G.Chunchagatta,1,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.574899,12.886171,11
Bangalore South,Uttarahalli,K.G.Chunchagatta,2,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575017,12.886002,15
Bangalore South,Uttarahalli,K.G.Chunchagatta,3,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575307,12.885913,16
Bangalore South,Uttarahalli,K.G.Chunchagatta,4,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575528,12.88592,12
Bangalore South,Uttarahalli,K.G.Chunchagatta,9,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576272,12.885259,13
Bangalore South,Uttarahalli,K.G.Chunchagatta,10,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.577636,12.885409,16
Bangalore South,Uttarahalli,K.G.Chunchagatta,55,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572785,12.885787,14
Bangalore South,Uttarahalli,K.G.Chunchagatta,SETTLEMENT,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57409,12.885114,24
Bangalore South,Uttarahalli,K.G.Chunchagatta,54,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.571973,12.885276,14
Bangalore South,Uttarahalli,K.G.Chunchagatta,5,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.57473,12.884686,24
Bangalore South,Uttarahalli,K.G.Chunchagatta,8,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576743,12.884483,16
Bangalore South,Uttarahalli,K.G.Chunchagatta,74,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.570501,12.884134,8
Bangalore South,Uttarahalli,K.G.Chunchagatta,53,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.571858,12.884488,14
Bangalore South,Uttarahalli,K.G.Chunchagatta,51,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.571643,12.884055,15
Bangalore South,Uttarahalli,K.G.Chunchagatta,52,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572145,12.884172,9
Bangalore South,Uttarahalli,K.G.Chunchagatta,ROAD,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.573353,12.884065,13
Bangalore South,Uttarahalli,K.G.Chunchagatta,50,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.573638,12.883337,24
Bangalore South,Uttarahalli,K.G.Chunchagatta,7,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.576711,12.88353,22
Bangalore South,Uttarahalli,K.G.Chunchagatta,6,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.575025,12.88314,14
Bangalore South,Uttarahalli,K.G.Chunchagatta,49,200201004022,Bengaluru Urban,Bangalore_South_Uttarahalli1_Chunchaghatta_Revenue_Map,Polygon,77.572517,12.882555,12
Bangalore South,Uttarahalli,Konanakunte,8,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.572069,12.893052,37
Bangalore South,Uttarahalli,Konanakunte,9,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.571239,12.893933,17
Bangalore South,Uttarahalli,Konanakunte,19,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.563687,12.89345,21
Bangalore South,Uttarahalli,Konanakunte,20,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.560868,12.892998,15
Bangalore South,Uttarahalli,Konanakunte,18,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.568076,12.894023,4
Bangalore South,Uttarahalli,Konanakunte,11,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.569431,12.893585,16
Bangalore South,Uttarahalli,Konanakunte,ROAD,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.564856,12.890899,31
Bangalore South,Uttarahalli,Konanakunte,13,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.568504,12.893438,18
Bangalore South,Uttarahalli,Konanakunte,18,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.565961,12.89304,15
Bangalore South,Uttarahalli,Konanakunte,44,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.569049,12.893189,9
Bangalore South,Uttarahalli,Konanakunte,6,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.570175,12.89171,38
Bangalore South,Uttarahalli,Konanakunte,12,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.569068,12.89294,9
Bangalore South,Uttarahalli,Konanakunte,2_TANK,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.568691,12.891558,24
Bangalore South,Uttarahalli,Konanakunte,10,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.56977,12.892518,8
Bangalore South,Uttarahalli,Konanakunte,21,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.561212,12.891129,24
Bangalore South,Uttarahalli,Konanakunte,17,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.566538,12.891013,11
Bangalore South,Uttarahalli,Konanakunte,14,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.567586,12.892367,7
Bangalore South,Uttarahalli,Konanakunte,7,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.570443,12.89179,5
Bangalore South,Uttarahalli,Konanakunte,15,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.567271,12.891963,5
Bangalore South,Uttarahalli,Konanakunte,ROAD,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.571911,12.891509,9
Bangalore South,Uttarahalli,Konanakunte,4,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.569065,12.891892,7
Bangalore South,Uttarahalli,Konanakunte,5,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.569521,12.891584,10
Bangalore South,Uttarahalli,Konanakunte,3,200201004034,Bengaluru Urban,Bangalore_South_Uttarahalli1_Konanakunte_Revenue_Map,Polygon,77.569033,12.891664,5
